LocCode,LocID,Loc,Type,Topic,Age,Gender,Race,Val1,Val2,val3,Average,Diabetes,Obesity,Physical Inactivity,Smoking,18-24,25-44,35+,45-64,65+,75+,Female,Male,Hispanic,Non-Hispanic Asian,Non-Hispanic Black,Non-Hispanic White,Acute Myocardial Infarction (Heart Attack),Coronary Heart Disease,Major Cardiovascular Disease,Stroke
MT,30,Montana,Risk Factors,Smoking,65+,Female,Non-Hispanic Asian,11,21.45,,16.225,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,25.14166667,18.25,23.96666667,6.7
MT,30,Montana,Risk Factors,Smoking,65+,Female,Non-Hispanic Black,11,21.45,61.9,31.45,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,22.5625,7.175,15.35,6.7
MT,30,Montana,Risk Factors,Smoking,65+,Female,Non-Hispanic White,11,21.45,20.45,17.63333333,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,20.89166667,6.033333333,12.91666667,5.5
MT,30,Montana,Risk Factors,Smoking,65+,Male,Hispanic,11,23.45,39.1,24.51666667,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,21.775,8.375,15.93333333,6.75
MT,30,Montana,Risk Factors,Smoking,65+,Male,Non-Hispanic Asian,11,23.45,,17.225,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,24.61666667,19.05,25.1,6.75
MT,30,Montana,Risk Factors,Smoking,65+,Male,Non-Hispanic Black,11,23.45,61.9,32.11666667,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,21.775,8.375,17.05,6.75
MT,30,Montana,Risk Factors,Smoking,65+,Male,Non-Hispanic White,11,23.45,20.45,18.3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,20.36666667,6.833333333,14.05,5.533333333
MT,30,Montana,Risk Factors,Smoking,75+,Female,Hispanic,6.2,21.45,39.1,22.25,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,21.0375,8.425,16.93333333,8.35
MT,30,Montana,Risk Factors,Smoking,75+,Female,Non-Hispanic Asian,6.2,21.45,,13.825,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,24.125,19.08333333,26.1,8.35
MT,30,Montana,Risk Factors,Smoking,75+,Female,Non-Hispanic Black,6.2,21.45,61.9,29.85,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,21.0375,8.425,18.55,8.35
MT,30,Montana,Risk Factors,Smoking,75+,Female,Non-Hispanic White,6.2,21.45,20.45,16.03333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,19.875,6.866666667,15.05,6.6
MT,30,Montana,Risk Factors,Smoking,75+,Male,Hispanic,6.2,23.45,39.1,22.91666667,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,20.25,9.625,18.06666667,8.4
MT,30,Montana,Risk Factors,Smoking,75+,Male,Non-Hispanic Asian,6.2,23.45,,14.825,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,23.6,19.88333333,27.23333333,8.4
MT,30,Montana,Risk Factors,Smoking,75+,Male,Non-Hispanic Black,6.2,23.45,61.9,30.51666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,20.25,9.625,20.25,8.4
MT,30,Montana,Risk Factors,Smoking,75+,Male,Non-Hispanic White,6.2,23.45,20.45,16.7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,19.35,7.666666667,16.18333333,6.633333333
AR,5,Arkansas,Risk Factors,Diabetes,18-24,Female,Hispanic,,13.15,,13.15,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21.95,4.85,10.95,4.5
AR,5,Arkansas,Risk Factors,Diabetes,18-24,Female,Non-Hispanic Asian,,13.15,23.9,18.525,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.5,4.85,10.95,4.5
AR,5,Arkansas,Risk Factors,Diabetes,18-24,Female,Non-Hispanic Black,,13.15,17.15,15.15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5.375,4.525,10.925,5.05
AR,5,Arkansas,Risk Factors,Diabetes,18-24,Female,Non-Hispanic White,,13.15,12.7,12.925,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5.85,5.6,11.675,4.25
AR,5,Arkansas,Risk Factors,Diabetes,18-24,Male,Hispanic,,13.8,,13.8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,23.15,7.1,13.6,4.5
AR,5,Arkansas,Risk Factors,Diabetes,18-24,Male,Non-Hispanic Asian,,13.8,23.9,18.85,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7.9,7.1,13.6,4.5
AR,5,Arkansas,Risk Factors,Diabetes,18-24,Male,Non-Hispanic Black,,13.8,17.15,15.475,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6.575,5.65,12.25,5.05
AR,5,Arkansas,Risk Factors,Diabetes,18-24,Male,Non-Hispanic White,,13.8,12.7,13.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7.05,6.725,13,4.25
AR,5,Arkansas,Risk Factors,Diabetes,25-44,Female,Hispanic,5.9,13.15,,9.525,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15.6,4.85,8.225,4.5
AR,5,Arkansas,Risk Factors,Diabetes,25-44,Female,Non-Hispanic Asian,5.9,13.15,23.9,14.31666667,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.2,4.85,8.225,4.5
AR,5,Arkansas,Risk Factors,Diabetes,25-44,Female,Non-Hispanic Black,5.9,13.15,17.15,12.06666667,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.55,4.525,9.116666667,5.05
AR,5,Arkansas,Risk Factors,Diabetes,25-44,Female,Non-Hispanic White,5.9,13.15,12.7,10.58333333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.866666667,5.6,9.616666667,4.25
AR,5,Arkansas,Risk Factors,Diabetes,25-44,Male,Hispanic,5.9,13.8,,9.85,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,16.4,7.1,9.55,4.5
AR,5,Arkansas,Risk Factors,Diabetes,25-44,Male,Non-Hispanic Asian,5.9,13.8,23.9,14.53333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.4,7.1,9.55,4.5
AR,5,Arkansas,Risk Factors,Diabetes,25-44,Male,Non-Hispanic Black,5.9,13.8,17.15,12.28333333,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.35,5.65,10,5.05
AR,5,Arkansas,Risk Factors,Diabetes,25-44,Male,Non-Hispanic White,5.9,13.8,12.7,10.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.666666667,6.725,10.5,4.25
AR,5,Arkansas,Risk Factors,Diabetes,35+,Female,Hispanic,18.8,13.15,,15.975,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17.5,6.825,13.975,5.55
AR,5,Arkansas,Risk Factors,Diabetes,35+,Female,Non-Hispanic Asian,18.8,13.15,23.9,18.61666667,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.05,6.825,13.975,5.55
AR,5,Arkansas,Risk Factors,Diabetes,35+,Female,Non-Hispanic Black,18.8,13.15,17.15,16.36666667,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6.45,5.95,12.95,5.566666667
AR,5,Arkansas,Risk Factors,Diabetes,35+,Female,Non-Hispanic White,18.8,13.15,12.7,14.88333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.766666667,6.666666667,13.45,5.033333333
AR,5,Arkansas,Risk Factors,Diabetes,35+,Male,Hispanic,18.8,13.8,,16.3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18.3,7.95,15.3,5.55
AR,5,Arkansas,Risk Factors,Diabetes,35+,Male,Non-Hispanic Asian,18.8,13.8,23.9,18.83333333,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8.25,7.95,15.3,5.55
AR,5,Arkansas,Risk Factors,Diabetes,35+,Male,Non-Hispanic Black,18.8,13.8,17.15,16.58333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7.25,6.7,13.83333333,5.566666667
AR,5,Arkansas,Risk Factors,Diabetes,35+,Male,Non-Hispanic White,18.8,13.8,12.7,15.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7.566666667,7.416666667,14.33333333,5.033333333
AR,5,Arkansas,Risk Factors,Diabetes,45-64,Female,Hispanic,18.7,13.15,,15.925,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,16.96666667,6.325,12.825,5.05
AR,5,Arkansas,Risk Factors,Diabetes,45-64,Female,Non-Hispanic Asian,18.7,13.15,23.9,18.58333333,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6.25,6.325,12.825,5.05
AR,5,Arkansas,Risk Factors,Diabetes,45-64,Female,Non-Hispanic Black,18.7,13.15,17.15,16.33333333,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.916666667,5.616666667,12.18333333,5.233333333
AR,5,Arkansas,Risk Factors,Diabetes,45-64,Female,Non-Hispanic White,18.7,13.15,12.7,14.85,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6.233333333,6.333333333,12.68333333,4.7
AR,5,Arkansas,Risk Factors,Diabetes,45-64,Male,Hispanic,18.7,13.8,,16.25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,17.76666667,7.45,14.15,5.05
AR,5,Arkansas,Risk Factors,Diabetes,45-64,Male,Non-Hispanic Asian,18.7,13.8,23.9,18.8,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7.45,7.45,14.15,5.05
AR,5,Arkansas,Risk Factors,Diabetes,45-64,Male,Non-Hispanic Black,18.7,13.8,17.15,16.55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6.716666667,6.366666667,13.06666667,5.233333333
AR,5,Arkansas,Risk Factors,Diabetes,45-64,Male,Non-Hispanic White,18.7,13.8,12.7,15.06666667,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7.033333333,7.083333333,13.56666667,4.7
AR,5,Arkansas,Risk Factors,Diabetes,65+,Female,Hispanic,25.5,13.15,,19.325,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,19.36666667,10.125,19.175,6.9
AR,5,Arkansas,Risk Factors,Diabetes,65+,Female,Non-Hispanic Asian,25.5,13.15,23.9,20.85,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,9.85,10.125,19.175,6.9
AR,5,Arkansas,Risk Factors,Diabetes,65+,Female,Non-Hispanic Black,25.5,13.15,17.15,18.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.316666667,8.15,16.41666667,6.466666667
AR,5,Arkansas,Risk Factors,Diabetes,65+,Female,Non-Hispanic White,25.5,13.15,12.7,17.11666667,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8.633333333,8.866666667,16.91666667,5.933333333
AR,5,Arkansas,Risk Factors,Diabetes,65+,Male,Hispanic,25.5,13.8,,19.65,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.16666667,11.25,20.5,6.9
AR,5,Arkansas,Risk Factors,Diabetes,65+,Male,Non-Hispanic Asian,25.5,13.8,23.9,21.06666667,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11.05,11.25,20.5,6.9
AR,5,Arkansas,Risk Factors,Diabetes,65+,Male,Non-Hispanic Black,25.5,13.8,17.15,18.81666667,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.116666667,8.9,17.3,6.466666667
AR,5,Arkansas,Risk Factors,Diabetes,65+,Male,Non-Hispanic White,25.5,13.8,12.7,17.33333333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9.433333333,9.616666667,17.8,5.933333333
AR,5,Arkansas,Risk Factors,Diabetes,75+,Female,Hispanic,20.9,13.15,,17.025,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,22.75,11.225,20.975,7.3
AR,5,Arkansas,Risk Factors,Diabetes,75+,Female,Non-Hispanic Asian,20.9,13.15,23.9,19.31666667,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,14.925,11.225,20.975,7.3
AR,5,Arkansas,Risk Factors,Diabetes,75+,Female,Non-Hispanic Black,20.9,13.15,17.15,17.06666667,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11.7,8.883333333,17.61666667,6.733333333
AR,5,Arkansas,Risk Factors,Diabetes,75+,Female,Non-Hispanic White,20.9,13.15,12.7,15.58333333,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12.01666667,9.6,18.11666667,6.2
AR,5,Arkansas,Risk Factors,Diabetes,75+,Male,Hispanic,20.9,13.8,,17.35,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,23.55,12.35,22.3,7.3
AR,5,Arkansas,Risk Factors,Diabetes,75+,Male,Non-Hispanic Asian,20.9,13.8,23.9,19.53333333,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,16.125,12.35,22.3,7.3
AR,5,Arkansas,Risk Factors,Diabetes,75+,Male,Non-Hispanic Black,20.9,13.8,17.15,17.28333333,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.5,9.633333333,18.5,6.733333333
AR,5,Arkansas,Risk Factors,Diabetes,75+,Male,Non-Hispanic White,20.9,13.8,12.7,15.8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,12.81666667,10.35,19,6.2
AR,5,Arkansas,Risk Factors,Obesity,18-24,Female,Hispanic,37.95,34.225,30.225,34.13333333,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21.95,4.85,10.95,4.5
AR,5,Arkansas,Risk Factors,Obesity,18-24,Female,Non-Hispanic Asian,37.95,34.225,45.3,39.15833333,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.5,4.85,10.95,4.5
AR,5,Arkansas,Risk Factors,Obesity,18-24,Female,Non-Hispanic Black,37.95,34.225,35.25,35.80833333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5.375,4.525,10.925,5.05
AR,5,Arkansas,Risk Factors,Obesity,18-24,Female,Non-Hispanic White,37.95,34.225,31.625,34.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5.85,5.6,11.675,4.25
AR,5,Arkansas,Risk Factors,Obesity,18-24,Male,Hispanic,37.95,29.9,30.225,32.69166667,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,23.15,7.1,13.6,4.5
AR,5,Arkansas,Risk Factors,Obesity,18-24,Male,Non-Hispanic Asian,37.95,29.9,45.3,37.71666667,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7.9,7.1,13.6,4.5
AR,5,Arkansas,Risk Factors,Obesity,18-24,Male,Non-Hispanic Black,37.95,29.9,35.25,34.36666667,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6.575,5.65,12.25,5.05
AR,5,Arkansas,Risk Factors,Obesity,18-24,Male,Non-Hispanic White,37.95,29.9,31.625,33.15833333,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7.05,6.725,13,4.25
AR,5,Arkansas,Risk Factors,Obesity,25-44,Female,Hispanic,33.45,34.225,30.225,32.63333333,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15.6,4.85,8.225,4.5
AR,5,Arkansas,Risk Factors,Obesity,25-44,Female,Non-Hispanic Asian,33.45,34.225,45.3,37.65833333,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.2,4.85,8.225,4.5
AR,5,Arkansas,Risk Factors,Obesity,25-44,Female,Non-Hispanic Black,33.45,34.225,35.25,34.30833333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.55,4.525,9.116666667,5.05
AR,5,Arkansas,Risk Factors,Obesity,25-44,Female,Non-Hispanic White,33.45,34.225,31.625,33.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.866666667,5.6,9.616666667,4.25
AR,5,Arkansas,Risk Factors,Obesity,25-44,Male,Hispanic,33.45,29.9,30.225,31.19166667,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,16.4,7.1,9.55,4.5
AR,5,Arkansas,Risk Factors,Obesity,25-44,Male,Non-Hispanic Asian,33.45,29.9,45.3,36.21666667,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.4,7.1,9.55,4.5
AR,5,Arkansas,Risk Factors,Obesity,25-44,Male,Non-Hispanic Black,33.45,29.9,35.25,32.86666667,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.35,5.65,10,5.05
AR,5,Arkansas,Risk Factors,Obesity,25-44,Male,Non-Hispanic White,33.45,29.9,31.625,31.65833333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.666666667,6.725,10.5,4.25
AR,5,Arkansas,Risk Factors,Obesity,35+,Female,Hispanic,31.95,34.225,30.225,32.13333333,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17.5,6.825,13.975,5.55
AR,5,Arkansas,Risk Factors,Obesity,35+,Female,Non-Hispanic Asian,31.95,34.225,45.3,37.15833333,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.05,6.825,13.975,5.55
AR,5,Arkansas,Risk Factors,Obesity,35+,Female,Non-Hispanic Black,31.95,34.225,35.25,33.80833333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6.45,5.95,12.95,5.566666667
AR,5,Arkansas,Risk Factors,Obesity,35+,Female,Non-Hispanic White,31.95,34.225,31.625,32.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.766666667,6.666666667,13.45,5.033333333
AR,5,Arkansas,Risk Factors,Obesity,35+,Male,Hispanic,31.95,29.9,30.225,30.69166667,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18.3,7.95,15.3,5.55
AR,5,Arkansas,Risk Factors,Obesity,35+,Male,Non-Hispanic Asian,31.95,29.9,45.3,35.71666667,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8.25,7.95,15.3,5.55
AR,5,Arkansas,Risk Factors,Obesity,35+,Male,Non-Hispanic Black,31.95,29.9,35.25,32.36666667,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7.25,6.7,13.83333333,5.566666667
AR,5,Arkansas,Risk Factors,Obesity,35+,Male,Non-Hispanic White,31.95,29.9,31.625,31.15833333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7.566666667,7.416666667,14.33333333,5.033333333
AR,5,Arkansas,Risk Factors,Obesity,45-64,Female,Hispanic,32.2,34.225,30.225,32.21666667,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,16.96666667,6.325,12.825,5.05
AR,5,Arkansas,Risk Factors,Obesity,45-64,Female,Non-Hispanic Asian,32.2,34.225,45.3,37.24166667,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6.25,6.325,12.825,5.05
AR,5,Arkansas,Risk Factors,Obesity,45-64,Female,Non-Hispanic Black,32.2,34.225,35.25,33.89166667,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.916666667,5.616666667,12.18333333,5.233333333
AR,5,Arkansas,Risk Factors,Obesity,45-64,Female,Non-Hispanic White,32.2,34.225,31.625,32.68333333,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6.233333333,6.333333333,12.68333333,4.7
AR,5,Arkansas,Risk Factors,Obesity,45-64,Male,Hispanic,32.2,29.9,30.225,30.775,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,17.76666667,7.45,14.15,5.05
AR,5,Arkansas,Risk Factors,Obesity,45-64,Male,Non-Hispanic Asian,32.2,29.9,45.3,35.8,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7.45,7.45,14.15,5.05
AR,5,Arkansas,Risk Factors,Obesity,45-64,Male,Non-Hispanic Black,32.2,29.9,35.25,32.45,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6.716666667,6.366666667,13.06666667,5.233333333
AR,5,Arkansas,Risk Factors,Obesity,45-64,Male,Non-Hispanic White,32.2,29.9,31.625,31.24166667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7.033333333,7.083333333,13.56666667,4.7
AR,5,Arkansas,Risk Factors,Obesity,65+,Female,Hispanic,29.55,34.225,30.225,31.33333333,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,19.36666667,10.125,19.175,6.9
AR,5,Arkansas,Risk Factors,Obesity,65+,Female,Non-Hispanic Asian,29.55,34.225,45.3,36.35833333,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,9.85,10.125,19.175,6.9
AR,5,Arkansas,Risk Factors,Obesity,65+,Female,Non-Hispanic Black,29.55,34.225,35.25,33.00833333,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.316666667,8.15,16.41666667,6.466666667
AR,5,Arkansas,Risk Factors,Obesity,65+,Female,Non-Hispanic White,29.55,34.225,31.625,31.8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8.633333333,8.866666667,16.91666667,5.933333333
AR,5,Arkansas,Risk Factors,Obesity,65+,Male,Hispanic,29.55,29.9,30.225,29.89166667,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.16666667,11.25,20.5,6.9
AR,5,Arkansas,Risk Factors,Obesity,65+,Male,Non-Hispanic Asian,29.55,29.9,45.3,34.91666667,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11.05,11.25,20.5,6.9
AR,5,Arkansas,Risk Factors,Obesity,65+,Male,Non-Hispanic Black,29.55,29.9,35.25,31.56666667,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.116666667,8.9,17.3,6.466666667
AR,5,Arkansas,Risk Factors,Obesity,65+,Male,Non-Hispanic White,29.55,29.9,31.625,30.35833333,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9.433333333,9.616666667,17.8,5.933333333
AR,5,Arkansas,Risk Factors,Obesity,75+,Female,Hispanic,29.5,34.225,30.225,31.31666667,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,22.75,11.225,20.975,7.3
AR,5,Arkansas,Risk Factors,Obesity,75+,Female,Non-Hispanic Asian,29.5,34.225,45.3,36.34166667,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,14.925,11.225,20.975,7.3
AR,5,Arkansas,Risk Factors,Obesity,75+,Female,Non-Hispanic Black,29.5,34.225,35.25,32.99166667,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11.7,8.883333333,17.61666667,6.733333333
AR,5,Arkansas,Risk Factors,Obesity,75+,Female,Non-Hispanic White,29.5,34.225,31.625,31.78333333,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12.01666667,9.6,18.11666667,6.2
AR,5,Arkansas,Risk Factors,Obesity,75+,Male,Hispanic,29.5,29.9,30.225,29.875,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,23.55,12.35,22.3,7.3
AR,5,Arkansas,Risk Factors,Obesity,75+,Male,Non-Hispanic Asian,29.5,29.9,45.3,34.9,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,16.125,12.35,22.3,7.3
AR,5,Arkansas,Risk Factors,Obesity,75+,Male,Non-Hispanic Black,29.5,29.9,35.25,31.55,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.5,9.633333333,18.5,6.733333333
AR,5,Arkansas,Risk Factors,Obesity,75+,Male,Non-Hispanic White,29.5,29.9,31.625,30.34166667,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,12.81666667,10.35,19,6.2
AR,5,Arkansas,Risk Factors,Physical Inactivity,18-24,Female,Hispanic,81.9,67.35,64.05,71.1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,21.95,4.85,10.95,4.5
AR,5,Arkansas,Risk Factors,Physical Inactivity,18-24,Female,Non-Hispanic Asian,81.9,67.35,,74.625,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5.5,4.85,10.95,4.5
AR,5,Arkansas,Risk Factors,Physical Inactivity,18-24,Female,Non-Hispanic Black,81.9,67.35,66.6,71.95,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5.375,4.525,10.925,5.05
AR,5,Arkansas,Risk Factors,Physical Inactivity,18-24,Female,Non-Hispanic White,81.9,67.35,70.8,73.35,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,5.85,5.6,11.675,4.25
AR,5,Arkansas,Risk Factors,Physical Inactivity,18-24,Male,Hispanic,81.9,72,64.05,72.65,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,23.15,7.1,13.6,4.5
AR,5,Arkansas,Risk Factors,Physical Inactivity,18-24,Male,Non-Hispanic Asian,81.9,72,,76.95,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7.9,7.1,13.6,4.5
AR,5,Arkansas,Risk Factors,Physical Inactivity,18-24,Male,Non-Hispanic Black,81.9,72,66.6,73.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,6.575,5.65,12.25,5.05
AR,5,Arkansas,Risk Factors,Physical Inactivity,18-24,Male,Non-Hispanic White,81.9,72,70.8,74.9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,7.05,6.725,13,4.25
AR,5,Arkansas,Risk Factors,Physical Inactivity,25-44,Female,Hispanic,77.5,67.35,64.05,69.63333333,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,15.6,4.85,8.225,4.5
AR,5,Arkansas,Risk Factors,Physical Inactivity,25-44,Female,Non-Hispanic Asian,77.5,67.35,,72.425,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.2,4.85,8.225,4.5
AR,5,Arkansas,Risk Factors,Physical Inactivity,25-44,Female,Non-Hispanic Black,77.5,67.35,66.6,70.48333333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.55,4.525,9.116666667,5.05
AR,5,Arkansas,Risk Factors,Physical Inactivity,25-44,Female,Non-Hispanic White,77.5,67.35,70.8,71.88333333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.866666667,5.6,9.616666667,4.25
AR,5,Arkansas,Risk Factors,Physical Inactivity,25-44,Male,Hispanic,77.5,72,64.05,71.18333333,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,16.4,7.1,9.55,4.5
AR,5,Arkansas,Risk Factors,Physical Inactivity,25-44,Male,Non-Hispanic Asian,77.5,72,,74.75,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,5.4,7.1,9.55,4.5
AR,5,Arkansas,Risk Factors,Physical Inactivity,25-44,Male,Non-Hispanic Black,77.5,72,66.6,72.03333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,5.35,5.65,10,5.05
AR,5,Arkansas,Risk Factors,Physical Inactivity,25-44,Male,Non-Hispanic White,77.5,72,70.8,73.43333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5.666666667,6.725,10.5,4.25
AR,5,Arkansas,Risk Factors,Physical Inactivity,35+,Female,Hispanic,63.6,67.35,64.05,65,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,17.5,6.825,13.975,5.55
AR,5,Arkansas,Risk Factors,Physical Inactivity,35+,Female,Non-Hispanic Asian,63.6,67.35,,65.475,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,7.05,6.825,13.975,5.55
AR,5,Arkansas,Risk Factors,Physical Inactivity,35+,Female,Non-Hispanic Black,63.6,67.35,66.6,65.85,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6.45,5.95,12.95,5.566666667
